line,lng,lat
150路,104.132192,30.711697
150路,104.132648,30.711576
150路,104.132721,30.711536
150路,104.132778,30.711493
150路,104.132826,30.711424
150路,104.132852,30.71135
150路,104.132852,30.711263
150路,104.132682,30.71082
150路,104.132591,30.710673
150路,104.132435,30.71049
150路,104.132374,30.710434
150路,104.132183,30.710243
150路,104.131962,30.710056
150路,104.131345,30.709605
150路,104.131185,30.709666
150路,104.129891,30.710026
150路,104.128416,30.710417
150路,104.12809,30.710503
150路,104.127765,30.710573
150路,104.127652,30.710582
150路,104.127535,30.71059
150路,104.127095,30.710637
150路,104.126762,30.710673
150路,104.126654,30.710685
150路,104.126645,30.710686
150路,104.126003,30.710764
150路,104.125273,30.710881
150路,104.122839,30.711185
150路,104.122795,30.711102
150路,104.122648,30.710495
150路,104.122643,30.710495
150路,104.122391,30.709449
150路,104.122378,30.70941
150路,104.122144,30.708424
150路,104.122031,30.708038
150路,104.122014,30.707969
150路,104.121897,30.707574
150路,104.121852,30.707452
150路,104.121758,30.707191
150路,104.121758,30.707186
150路,104.121613,30.706785
150路,104.121529,30.706575
150路,104.121437,30.706202
150路,104.121429,30.705959
150路,104.121437,30.705759
150路,104.121475,30.705591
150路,104.121529,30.705418
150路,104.121597,30.705265
150路,104.121895,30.704557
150路,104.120918,30.704294
150路,104.120468,30.704208
150路,104.120054,30.704136
150路,104.119845,30.704104
150路,104.11918,30.704018
150路,104.118751,30.703981
150路,104.11742,30.703976
150路,104.117018,30.70396
150路,104.117061,30.703037
150路,104.117056,30.702398
150路,104.117056,30.702136
150路,104.11705,30.701991
150路,104.117015,30.701592
150路,104.116959,30.700955
150路,104.116476,30.700945
150路,104.115848,30.70095
150路,104.115725,30.700982
150路,104.115722,30.700472
150路,104.11572,30.700102
150路,104.115725,30.699148
150路,104.114878,30.699164
150路,104.114346,30.699169
150路,104.11417,30.699175
150路,104.113467,30.69918
150路,104.112903,30.699206
150路,104.112435,30.699216
150路,104.111884,30.699228
150路,104.111063,30.69925
150路,104.110801,30.69926
150路,104.110189,30.699276
150路,104.108886,30.699292
150路,104.108424,30.699298
150路,104.10718,30.699319
150路,104.106713,30.699319
150路,104.106445,30.699325
150路,104.105919,30.699335
150路,104.105629,30.699335
150路,104.105646,30.7
150路,104.105656,30.700414
150路,104.105683,30.700633
150路,104.105715,30.701079
150路,104.105763,30.701588
150路,104.10578,30.701739
150路,104.105812,30.702109
150路,104.105828,30.702447
150路,104.105831,30.702516
150路,104.105831,30.702515
150路,104.105844,30.702806
150路,104.105855,30.703015
150路,104.105887,30.703439
150路,104.105924,30.703916
150路,104.105425,30.70397
150路,104.105118,30.704031
150路,104.105118,30.704032
150路,104.104433,30.704169
150路,104.104052,30.70433
150路,104.103934,30.704324
150路,104.102674,30.703722
150路,104.102673,30.703722
150路,104.102362,30.703573
150路,104.101849,30.704444
150路,104.101846,30.704443
150路,104.10183,30.704472
150路,104.101046,30.705803
150路,104.100799,30.706233
150路,104.100512,30.706784
150路,104.100469,30.706866
150路,104.100391,30.707092
150路,104.100043,30.70773
150路,104.100994,30.709249
150路,104.101094,30.709562
150路,104.101506,30.710204
150路,104.101753,30.710417
150路,104.10178,30.71046
150路,104.101897,30.710647
151路,104.040253,30.653238
151路,104.040326,30.653238
151路,104.040326,30.653112
151路,104.040326,30.652999
151路,104.040525,30.652999
151路,104.040959,30.652995
151路,104.041094,30.652995
151路,104.041085,30.653268
151路,104.041063,30.653863
151路,104.041055,30.654128
151路,104.041024,30.655195
151路,104.041003,30.655885
151路,104.040994,30.656155
151路,104.040904,30.658885
151路,104.040776,30.658929
151路,104.040438,30.659101
151路,104.039134,30.659806
151路,104.039023,30.659861
151路,104.038346,30.66026
151路,104.037726,30.660668
151路,104.037209,30.660985
151路,104.036814,30.661215
151路,104.036632,30.661319
151路,104.036089,30.661636
151路,104.035972,30.661675
151路,104.036146,30.661884
151路,104.03635,30.662131
151路,104.036155,30.662192
151路,104.035881,30.66227
151路,104.035608,30.662318
151路,104.03526,30.662378
151路,104.034893,30.66245
151路,104.034448,30.662536
151路,104.034373,30.662551
151路,104.034174,30.662585
151路,104.033967,30.662625
151路,104.033901,30.662636
151路,104.033638,30.662655
151路,104.033391,30.662661
151路,104.033095,30.662659
151路,104.032591,30.662643
151路,104.032109,30.662639
151路,104.031463,30.66263
151路,104.030864,30.662626
151路,104.029861,30.662569
151路,104.02895,30.662535
151路,104.027513,30.662465
151路,104.027232,30.662451
151路,104.026832,30.662431
151路,104.026697,30.662426
151路,104.025755,30.662378
151路,104.024792,30.662357
151路,104.023641,30.662326
151路,104.022856,30.662326
151路,104.022849,30.662326
151路,104.022773,30.662326
151路,104.022283,30.662335
151路,104.021764,30.662335
151路,104.021528,30.662236
151路,104.021566,30.661143
151路,104.021619,30.660146
151路,104.02167,30.659085
151路,104.021681,30.657553
151路,104.021686,30.657379
151路,104.021649,30.657271
151路,104.021657,30.657091
151路,104.021673,30.6565
151路,104.021681,30.656253
151路,104.021693,30.656033
151路,104.021721,30.655178
151路,104.021843,30.652596
151路,104.021858,30.651966
151路,104.021873,30.651762
151路,104.021873,30.65168
151路,104.021884,30.651033
151路,104.021889,30.650711
151路,104.021904,30.650595
151路,104.021904,30.650064
151路,104.021912,30.649586
151路,104.02185,30.64953
151路,104.02185,30.648659
151路,104.021879,30.64796
151路,104.02195,30.647852
151路,104.021973,30.647182
151路,104.02198,30.6471
151路,104.02198,30.646971
151路,104.022018,30.64628
151路,104.022041,30.645807
151路,104.022064,30.645706
151路,104.022118,30.64546
151路,104.022179,30.645243
151路,104.022247,30.645035
151路,104.021851,30.64496
151路,104.021156,30.64496
151路,104.021011,30.644955
151路,104.020477,30.644949
151路,104.020081,30.644945
151路,104.019707,30.644945
151路,104.01947,30.644939
151路,104.019302,30.644946
151路,104.018555,30.644936
151路,104.018394,30.644936
151路,104.018318,30.644936
151路,104.017548,30.64496
151路,104.016518,30.644991
151路,104.016068,30.645004
151路,104.015572,30.645027
151路,104.014748,30.64506
151路,104.013763,30.6451
151路,104.01368,30.645105
151路,104.012604,30.645096
151路,104.012215,30.645086
151路,104.0112,30.645086
151路,104.010704,30.645082
151路,104.010239,30.645079
151路,104.009949,30.645054
151路,104.009163,30.644899
151路,104.009087,30.644823
151路,104.009148,30.644127
151路,104.009224,30.643763
151路,104.009277,30.643606
151路,104.009377,30.643398
151路,104.009552,30.643047
151路,104.009796,30.642618
151路,104.010223,30.64185
151路,104.01078,30.640869
151路,104.010872,30.640707
151路,104.01091,30.640646
151路,104.011154,30.6402
151路,104.011276,30.639978
151路,104.011269,30.639709
151路,104.01136,30.639553
151路,104.011749,30.63888
151路,104.011848,30.638706
151路,104.012024,30.638393
151路,104.01226,30.637964
151路,104.012482,30.637573
151路,104.012512,30.637514
151路,104.012825,30.63695
151路,104.012962,30.636715
151路,104.013237,30.636221
151路,104.013031,30.636137
151路,104.012604,30.635956
151路,104.011986,30.635693
151路,104.01107,30.635342
151路,104.010895,30.635279
151路,104.010811,30.635242
151路,104.010704,30.635191
151路,104.01059,30.635138
151路,104.010269,30.635004
151路,104.009956,30.634869
151路,104.009483,30.63467
151路,104.008835,30.634396
151路,104.00869,30.634279
151路,104.006805,30.633387
151路,104.006386,30.633183
151路,104.005836,30.632919
151路,104.005539,30.632778
151路,104.0037,30.631941
151路,104.00341,30.631817
151路,104.003227,30.631731
151路,104.002983,30.631622
151路,104.002853,30.631659
151路,104.002708,30.631601
151路,104.002312,30.631424
151路,104.001839,30.631203
151路,104.001419,30.631002
151路,104.001091,30.630852
151路,104.00061,30.630646
151路,104.000427,30.630573
151路,103.999641,30.630173
151路,103.999077,30.629883
151路,103.998978,30.629831
151路,103.99894,30.629862
151路,103.998856,30.629869
151路,103.998749,30.629848
151路,103.998375,30.629713
151路,103.998314,30.629686
151路,103.998276,30.629635
151路,103.998276,30.629614
151路,103.998299,30.629572
151路,103.99855,30.629171
151路,103.998581,30.629148
151路,103.998604,30.629141
151路,103.998856,30.628712
151路,103.998962,30.628519
151路,103.998985,30.628464
151路,103.999069,30.628328
151路,103.999306,30.627983
151路,103.999496,30.627728
151路,103.999855,30.627232
151路,104.000061,30.626984
151路,104.000336,30.626707
151路,103.999367,30.626307
151路,103.998978,30.626146
151路,103.997963,30.625746
151路,103.997902,30.625719
151路,103.99791,30.625719
151路,103.997772,30.625664
151路,103.996994,30.625341
151路,103.996574,30.625143
151路,103.996155,30.624945
151路,103.995323,30.624557
151路,103.99501,30.624409
151路,103.994987,30.624285
151路,103.995247,30.623915
151路,103.99543,30.623653
151路,103.995903,30.622904
151路,103.996162,30.622478
151路,103.996574,30.621822
151路,103.996605,30.621794
151路,103.996574,30.62178
151路,103.995193,30.621128
151路,103.994308,30.62071
151路,103.99192,30.619591
151路,103.991829,30.619545
151路,103.991074,30.619175
151路,103.990417,30.618893
151路,103.990395,30.618885
151路,103.989624,30.618671
151路,103.987941,30.61827
151路,103.987878,30.618131
151路,103.987969,30.617612
151路,103.988047,30.617127
151路,103.988075,30.61701
151路,103.988106,30.616789
151路,103.988152,30.616585
151路,103.988174,30.616476
151路,103.988266,30.616238
151路,103.988396,30.616024
151路,103.988541,30.615847
151路,103.990067,30.614101
151路,103.990105,30.61405
151路,103.990433,30.613663
151路,103.990669,30.613407
151路,103.991295,30.612692
151路,103.991455,30.612539
151路,103.991615,30.6124
151路,103.992485,30.61175
151路,103.992828,30.611488
151路,103.993156,30.61124
151路,103.994217,30.610447
151路,103.994446,30.61026
151路,103.993088,30.609545
151路,103.992882,30.609436
151路,103.992653,30.609318
151路,103.991959,30.608963
151路,103.991669,30.60882
151路,103.990692,30.60832
151路,103.990135,30.608038
151路,103.989922,30.607946
151路,103.989822,30.607908
151路,103.98954,30.607819
151路,103.989403,30.607752
151路,103.98941,30.607222
151路,103.98938,30.606844
151路,103.989342,30.606588
151路,103.98909,30.605524
151路,103.988853,30.604601
151路,103.988831,30.60453
151路,103.988731,30.604145
151路,103.988472,30.603052
151路,103.988449,30.602947
151路,103.988213,30.602032
151路,103.988182,30.601896
151路,103.988129,30.60165
151路,103.988007,30.601171
151路,103.987862,30.600616
151路,103.987465,30.599154
151路,103.986374,30.599348
151路,103.98508,30.599579
151路,103.984474,30.599702
151路,103.983959,30.599841
151路,103.983884,30.599863
151路,103.983192,30.600104
151路,103.982629,30.60034
151路,103.981153,30.600973
151路,103.981003,30.601043
151路,103.980048,30.601451
151路,103.979711,30.601599
151路,103.97947,30.601701
151路,103.978485,30.602127
151路,103.977726,30.602457
151路,103.977652,30.602378
151路,103.977478,30.602027
151路,103.977196,30.601571
151路,103.976888,30.600972
153路,104.042038,30.640364
153路,104.042574,30.639796
153路,104.04293,30.639423
153路,104.043481,30.638872
153路,104.043837,30.638511
153路,104.044227,30.638186
153路,104.043937,30.637782
153路,104.043841,30.63763
153路,104.043589,30.637235
153路,104.043529,30.63714
153路,104.043524,30.63714
153路,104.043472,30.637053
153路,104.043051,30.636389
153路,104.042938,30.636241
153路,104.042726,30.635933
153路,104.042661,30.635833
153路,104.042435,30.63549
153路,104.042305,30.635273
153路,104.042092,30.634944
153路,104.042057,30.634896
153路,104.042053,30.634896
153路,104.041988,30.634805
153路,104.04194,30.634731
153路,104.041684,30.634327
153路,104.042339,30.63401
153路,104.043095,30.633672
153路,104.043581,30.63342
153路,104.043802,30.633316
153路,104.044006,30.633216
153路,104.04411,30.633173
153路,104.044184,30.633138
153路,104.044861,30.63283
153路,104.044661,30.631866
153路,104.044631,30.631762
153路,104.044631,30.631758
153路,104.044601,30.631649
153路,104.044553,30.631398
153路,104.044505,30.631111
153路,104.044466,30.630907
153路,104.044444,30.630816
153路,104.044427,30.630703
153路,104.044427,30.630699
153路,104.044388,30.630443
153路,104.044319,30.630004
153路,104.044284,30.629878
153路,104.04424,30.629705
153路,104.04421,30.629479
153路,104.044123,30.629002
153路,104.044097,30.628867
153路,104.044049,30.62865
153路,104.044748,30.62855
153路,104.045048,30.62849
153路,104.045373,30.628438
153路,104.045569,30.628411
153路,104.045846,30.628372
153路,104.045981,30.628299
153路,104.04671,30.628164
153路,104.047509,30.628021
153路,104.047986,30.627934
153路,104.047556,30.627274
153路,104.047192,30.626701
153路,104.046832,30.626124
153路,104.046749,30.62599
153路,104.046554,30.625673
153路,104.046523,30.625621
153路,104.046194,30.625113
153路,104.046081,30.625091
153路,104.046003,30.625056
153路,104.04569,30.624883
153路,104.045616,30.624826
153路,104.045525,30.624714
153路,104.045543,30.624553
153路,104.045556,30.624501
153路,104.045577,30.624453
153路,104.045638,30.624388
153路,104.045673,30.624353
153路,104.045747,30.624319
153路,104.045816,30.624301
153路,104.045911,30.624293
153路,104.045985,30.624297
153路,104.046042,30.624314
153路,104.046207,30.624392
153路,104.046263,30.624596
153路,104.046298,30.624965
153路,104.046293,30.625022
153路,104.046254,30.625078
153路,104.046597,30.625612
153路,104.046623,30.625655
153路,104.046845,30.625985
153路,104.046953,30.62615
153路,104.047214,30.626567
153路,104.047478,30.626979
153路,104.047661,30.62724
153路,104.047882,30.627574
153路,104.048338,30.628277
153路,104.048368,30.628342
153路,104.048477,30.628507
153路,104.048728,30.628898
153路,104.048993,30.629306
153路,104.048993,30.629301
153路,104.049115,30.629488
153路,104.049332,30.629826
153路,104.049371,30.629878
153路,104.049384,30.629896
153路,104.049488,30.630069
153路,104.049683,30.630369
153路,104.049761,30.630499
153路,104.050078,30.630998
153路,104.050625,30.630725
153路,104.051068,30.630508
153路,104.051415,30.630347
153路,104.05148,30.630317
153路,104.051545,30.630282
153路,104.051593,30.63026
153路,104.051988,30.630069
153路,104.052391,30.629878
153路,104.05247,30.629844
153路,104.052626,30.629761
153路,104.052912,30.629622
153路,104.053251,30.629462
153路,104.053485,30.629375
153路,104.053867,30.629362
153路,104.05451,30.629375
153路,104.054653,30.629375
153路,104.055317,30.629397
153路,104.055503,30.629397
153路,104.056046,30.629414
153路,104.056749,30.629431
153路,104.056988,30.629436
153路,104.057131,30.629436
153路,104.057127,30.629436
153路,104.0574,30.62944
153路,104.057626,30.629453
153路,104.057799,30.629457
153路,104.057865,30.629462
153路,104.05849,30.629484
153路,104.058555,30.629488
153路,104.05931,30.629501
153路,104.05944,30.629501
153路,104.059631,30.629505
153路,104.059918,30.62951
153路,104.060265,30.62951
153路,104.060469,30.629514
153路,104.060859,30.629531
153路,104.061441,30.629544
153路,104.061801,30.629553
153路,104.062174,30.629557
153路,104.062201,30.629306
153路,104.062214,30.629054
153路,104.062222,30.628815
153路,104.062231,30.628685
153路,104.062235,30.628568
153路,104.062235,30.628303
153路,104.062257,30.62799
153路,104.062257,30.627778
153路,104.062261,30.627543
153路,104.062274,30.62707
153路,104.062279,30.626827
153路,104.062279,30.62661
153路,104.062305,30.62612
153路,104.06237,30.624931
153路,104.061597,30.624913
153路,104.060955,30.624896
153路,104.06076,30.624891
153路,104.060095,30.624861
153路,104.059925,30.624854
153路,104.059475,30.624835
153路,104.05947,30.624835
153路,104.05945,30.624834
153路,104.059358,30.624831
153路,104.058841,30.624818
153路,104.058038,30.624792
153路,104.057912,30.624779
153路,104.057895,30.624444
153路,104.057882,30.624319
153路,104.057808,30.623694
153路,104.05773,30.623181
153路,104.057622,30.622344
153路,104.057574,30.621953
153路,104.05753,30.621602
153路,104.057435,30.620884
153路,104.057421,30.62037
153路,104.057427,30.61995
153路,104.057419,30.619712
153路,104.057432,30.618853
153路,104.057437,30.618569
153路,104.057472,30.617965
153路,104.057473,30.617711
153路,104.057496,30.616973
153路,104.057513,30.616713
153路,104.057517,30.616384
153路,104.057505,30.61604
153路,104.057543,30.615643
153路,104.057554,30.615195
153路,104.057566,30.614767
153路,104.057582,30.614144
153路,104.057582,30.614106
153路,104.05761,30.613298
153路,104.057637,30.612414
153路,104.057648,30.612052
153路,104.057645,30.611641
153路,104.0576,30.611477
153路,104.057605,30.610706
153路,104.0576,30.610703
153路,104.0576,30.610638
153路,104.057513,30.610451
153路,104.057483,30.610304
153路,104.057418,30.609748
153路,104.057378,30.60947
153路,104.057352,30.609184
153路,104.057348,30.609028
153路,104.057335,30.60888
153路,104.057513,30.608516
153路,104.058103,30.608524
153路,104.058138,30.608524
153路,104.058637,30.608524
153路,104.058915,30.608516
153路,104.059154,30.608511
153路,104.059158,30.608511
153路,104.059735,30.608498
153路,104.060469,30.608498
153路,104.06049,30.607908
153路,104.060512,30.607339
153路,104.060512,30.605391
153路,104.060503,30.605187
153路,104.060469,30.604058
153路,104.060456,30.603103
153路,104.060538,30.60299
153路,104.061016,30.602995
153路,104.061302,30.602982
153路,104.061454,30.602977
153路,104.06145,30.602977
153路,104.061606,30.602973
153路,104.06224,30.602947
153路,104.062435,30.602938
153路,104.0625,30.602938
153路,104.062665,30.602934
153路,104.063481,30.602856
153路,104.063624,30.602839
153路,104.064575,30.602743
153路,104.064965,30.6027
153路,104.065078,30.602687
153路,104.065747,30.602626
153路,104.067214,30.602461
153路,104.067808,30.6024
153路,104.069566,30.602179
153路,104.070052,30.602127
153路,104.071033,30.60204
153路,104.071155,30.602027
153路,104.072131,30.601936
153路,104.072701,30.601871
153路,104.074097,30.601702
153路,104.07415,30.600456
153路,104.074142,30.600031
153路,104.074145,30.60003
153路,104.074141,30.599683
153路,104.074145,30.599293
153路,104.074141,30.59908
153路,104.074128,30.598494
153路,104.074119,30.598225
153路,104.072374,30.598238
153路,104.07214,30.598238
153路,104.069346,30.598286
153路,104.069299,30.598051
153路,104.069318,30.597874
153路,104.069392,30.59777
153路,104.071016,30.597743
153路,104.07105,30.596923
153路,104.07105,30.596862
153路,104.071046,30.595977
153路,104.071042,30.595864
153路,104.071037,30.595239
153路,104.071037,30.595191
153路,104.071033,30.594492
153路,104.071033,30.594253
153路,104.071029,30.593503
153路,104.070998,30.592648
153路,104.071042,30.592613
153路,104.072391,30.592626
153路,104.072405,30.592222
153路,104.072431,30.592062
153路,104.072448,30.591927
153路,104.07253,30.591671
153路,104.072817,30.591128
153路,104.072856,30.591089
153路,104.073242,30.590725
153路,104.073498,30.590503
153路,104.073754,30.590334
153路,104.073971,30.5902
153路,104.074531,30.589944
153路,104.074601,30.589978
153路,104.074735,30.590273
153路,104.074818,30.590408
153路,104.074883,30.590482
153路,104.075104,30.590738
153路,104.075265,30.590972
153路,104.075369,30.591181
153路,104.075495,30.591497
153路,104.075603,30.591806
153路,104.075615,30.591881
154路,104.082821,30.694379
154路,104.083056,30.694375
154路,104.083559,30.694371
154路,104.084041,30.694323
154路,104.08434,30.694253
154路,104.08447,30.69421
154路,104.08474,30.694115
154路,104.084831,30.694071
154路,104.08497,30.694002
154路,104.085365,30.693815
154路,104.085634,30.693685
154路,104.085933,30.693542
154路,104.086332,30.693346
154路,104.086875,30.693095
154路,104.086576,30.692639
154路,104.086576,30.692635
154路,104.086515,30.692543
154路,104.086463,30.692474
154路,104.086406,30.692391
154路,104.086124,30.691953
154路,104.086024,30.691819
154路,104.085673,30.691298
154路,104.085378,30.690846
154路,104.085178,30.690543
154路,104.085065,30.690386
154路,104.084883,30.690117
154路,104.084557,30.689627
154路,104.084557,30.689622
154路,104.08447,30.689492
154路,104.084418,30.68941
154路,104.08411,30.688954
154路,104.083806,30.688516
154路,104.083524,30.688086
154路,104.083325,30.687769
154路,104.083121,30.68747
154路,104.083016,30.687296
154路,104.082648,30.68681
154路,104.083134,30.686332
154路,104.08319,30.686276
154路,104.083294,30.686168
154路,104.083468,30.685964
154路,104.083542,30.685911
154路,104.083815,30.685803
154路,104.084076,30.685677
154路,104.08418,30.685629
154路,104.08447,30.685495
154路,104.085013,30.685247
154路,104.084826,30.684961
154路,104.084727,30.684813
154路,104.084553,30.684553
154路,104.08447,30.684436
154路,104.084401,30.684332
154路,104.084102,30.683885
154路,104.083989,30.683711
154路,104.083802,30.683438
154路,104.083555,30.683116
154路,104.083273,30.682708
154路,104.083103,30.682457
154路,104.083129,30.682279
154路,104.083919,30.682027
154路,104.084215,30.681934
154路,104.084388,30.681879
154路,104.08447,30.681845
154路,104.084523,30.681823
154路,104.085178,30.681502
154路,104.086003,30.681098
154路,104.085655,30.680573
154路,104.085582,30.68046
154路,104.085582,30.680456
154路,104.085217,30.6799
154路,104.084944,30.679479
154路,104.084831,30.679319
154路,104.084744,30.679184
154路,104.084648,30.679028
154路,104.084531,30.678845
154路,104.08447,30.678763
154路,104.084214,30.678394
154路,104.08408,30.678186
154路,104.08401,30.678082
154路,104.08401,30.678077
154路,104.083859,30.677839
154路,104.083628,30.677478
154路,104.083967,30.677313
154路,104.084102,30.677248
154路,104.08447,30.677066
154路,104.084536,30.677036
154路,104.085065,30.676745
154路,104.085508,30.676541
154路,104.085764,30.676424
154路,104.086441,30.676063
154路,104.086059,30.675503
154路,104.08592,30.675286
154路,104.085807,30.675126
154路,104.085716,30.674974
154路,104.085547,30.674709
154路,104.085382,30.67447
154路,104.085382,30.674475
154路,104.085382,30.67447
154路,104.085217,30.67424
154路,104.0851,30.674063
154路,104.084944,30.673828
154路,104.084796,30.673611
154路,104.084562,30.673238
154路,104.08447,30.673069
154路,104.084401,30.672943
154路,104.084227,30.672743
154路,104.083911,30.672491
154路,104.083668,30.672331
154路,104.083477,30.672227
154路,104.083264,30.672109
154路,104.083134,30.67204
154路,104.082964,30.671927
154路,104.082817,30.671819
154路,104.082682,30.671723
154路,104.082509,30.671563
154路,104.082057,30.671072
154路,104.081797,30.670786
154路,104.081762,30.670742
154路,104.081293,30.670217
154路,104.081563,30.670082
154路,104.082031,30.669883
154路,104.08224,30.669787
154路,104.082409,30.669709
154路,104.082517,30.669657
154路,104.082917,30.669492
154路,104.083338,30.66931
154路,104.084036,30.668997
154路,104.084332,30.668867
154路,104.08447,30.668806
154路,104.084679,30.668707
154路,104.085061,30.668537
154路,104.085499,30.668351
154路,104.085677,30.668273
154路,104.085985,30.668138
154路,104.086267,30.668016
154路,104.086376,30.667964
154路,104.086406,30.667951
154路,104.086519,30.667908
154路,104.086602,30.667873
154路,104.086667,30.667843
154路,104.087088,30.667661
154路,104.087222,30.667609
154路,104.087383,30.667535
154路,104.087452,30.667504
154路,104.087648,30.667413
154路,104.087865,30.667309
154路,104.087921,30.667292
154路,104.087001,30.665794
154路,104.086832,30.665534
154路,104.086541,30.665056
154路,104.086016,30.664201
154路,104.085964,30.66411
154路,104.085894,30.664002
154路,104.08572,30.663728
154路,104.085217,30.662925
154路,104.085156,30.662839
154路,104.085061,30.662695
154路,104.084918,30.662491
154路,104.084727,30.662205
154路,104.084696,30.662153
154路,104.084497,30.661827
154路,104.08447,30.661784
154路,104.084379,30.661645
154路,104.084379,30.661641
154路,104.084206,30.66138
154路,104.083863,30.660855
154路,104.082365,30.661576
154路,104.082339,30.661532
154路,104.082248,30.661385
154路,104.082148,30.661224
154路,104.082092,30.661137
154路,104.082092,30.661133
154路,104.082031,30.661033
154路,104.081875,30.660786
154路,104.081714,30.660538
154路,104.08138,30.660013
154路,104.081207,30.659744
154路,104.080764,30.65997
154路,104.080621,30.660043
154路,104.08049,30.660109
154路,104.080117,30.660299
154路,104.079926,30.660395
154路,104.07967,30.660521
154路,104.07947,30.660599
154路,104.079262,30.660295
154路,104.078919,30.659796
154路,104.079227,30.659666
154路,104.079449,30.659566
154路,104.079666,30.65947
154路,104.079883,30.659362
154路,104.079944,30.659336
154路,104.080117,30.659258
155路,104.016671,30.700421
155路,104.01691,30.700087
155路,104.017114,30.699774
155路,104.017405,30.699375
155路,104.017648,30.699032
155路,104.018116,30.698377
155路,104.016997,30.697934
155路,104.016861,30.697878
155路,104.016641,30.697791
155路,104.015885,30.697487
155路,104.015812,30.697452
155路,104.016319,30.696732
155路,104.01697,30.695799
155路,104.017092,30.695621
155路,104.017305,30.695321
155路,104.017565,30.694957
155路,104.018229,30.694049
155路,104.018368,30.693954
155路,104.017669,30.693438
155路,104.017569,30.693381
155路,104.017274,30.693203
155路,104.016866,30.692908
155路,104.01674,30.692821
155路,104.016376,30.692565
155路,104.016302,30.6925
155路,104.016215,30.692426
155路,104.016102,30.6923
155路,104.016037,30.692227
155路,104.015885,30.692001
155路,104.015651,30.691562
155路,104.014661,30.692274
155路,104.01457,30.692339
155路,104.014023,30.692782
155路,104.013646,30.693121
155路,104.013377,30.693372
155路,104.013329,30.693429
155路,104.012834,30.693911
155路,104.012786,30.693958
155路,104.012422,30.694301
155路,104.011749,30.694944
155路,104.011658,30.69503
155路,104.011589,30.695095
155路,104.010872,30.695799
155路,104.010838,30.695829
155路,104.010543,30.696102
155路,104.010464,30.696254
155路,104.01033,30.696411
155路,104.010269,30.696467
155路,104.009965,30.696762
155路,104.009774,30.696953
155路,104.009488,30.697235
155路,104.009366,30.697374
155路,104.009249,30.697522
155路,104.00895,30.697938
155路,104.008798,30.698155
155路,104.008563,30.698568
155路,104.008407,30.698841
155路,104.008086,30.699484
155路,104.007986,30.699748
155路,104.00793,30.699896
155路,104.007882,30.700122
155路,104.007847,30.700326
155路,104.007834,30.700399
155路,104.007691,30.700872
155路,104.007622,30.701055
155路,104.007491,30.701293
155路,104.007244,30.701549
155路,104.006992,30.701784
155路,104.006476,30.702127
155路,104.006393,30.702183
155路,104.005681,30.702613
155路,104.005512,30.702734
155路,104.005326,30.702891
155路,104.004883,30.703316
155路,104.004475,30.703715
155路,104.004171,30.703967
155路,104.004028,30.70408
155路,104.003828,30.704253
155路,104.003338,30.704679
155路,104.003238,30.704761
155路,104.002791,30.705152
155路,104.002604,30.705308
155路,104.0024,30.705482
155路,104.002309,30.705551
155路,104.001176,30.706515
155路,104.000942,30.70671
155路,104.000855,30.706784
155路,104.000543,30.707049
155路,104.00046,30.707127
155路,103.999609,30.707852
155路,103.999384,30.708038
155路,103.99934,30.708077
155路,103.998832,30.708511
155路,103.998555,30.708754
155路,103.998225,30.709032
155路,103.997287,30.709852
155路,103.996944,30.710122
155路,103.99658,30.710425
155路,103.996211,30.710738
155路,103.99592,30.71099
155路,103.995664,30.71122
155路,103.99556,30.711306
155路,103.995247,30.711576
155路,103.995178,30.711623
155路,103.995095,30.711788
155路,103.995074,30.711875
155路,103.995048,30.712092
155路,103.995456,30.712591
155路,103.995451,30.712591
155路,103.99576,30.712964
155路,103.995916,30.713151
155路,103.996467,30.713854
155路,103.99658,30.713984
155路,103.996758,30.714184
155路,103.996901,30.714345
155路,103.997187,30.714653
155路,103.997331,30.714805
155路,103.997396,30.714874
155路,103.998138,30.715633
155路,103.998138,30.71563
155路,103.998459,30.71596
155路,103.999336,30.716848
155路,104.000237,30.717773
155路,104.000275,30.71781
155路,104.00053,30.718064
155路,104.00092,30.718464
155路,104.001159,30.718698
155路,104.001267,30.718785
155路,104.001584,30.71901
155路,104.001923,30.719175
155路,104.00224,30.719345
155路,104.002313,30.719379
155路,104.002656,30.71954
155路,104.003086,30.719744
155路,104.00319,30.719792
155路,104.003559,30.719983
155路,104.003702,30.720056
155路,104.003837,30.720122
155路,104.003832,30.720122
155路,104.004696,30.720551
155路,104.005586,30.720994
155路,104.006042,30.721241
155路,104.006541,30.721636
155路,104.006766,30.72181
155路,104.006984,30.721988
155路,104.007227,30.722214
155路,104.007409,30.722352
155路,104.007756,30.722626
155路,104.008056,30.722869
155路,104.008194,30.72296
155路,104.008398,30.723073
155路,104.008555,30.723129
155路,104.009223,30.723307
155路,104.009358,30.723359
155路,104.009531,30.72342
155路,104.01082,30.724067
155路,104.012101,30.724757
155路,104.012398,30.724922
155路,104.012444,30.724949
155路,104.014633,30.72612
155路,104.014702,30.726164
155路,104.014992,30.726324
155路,104.01519,30.726429
155路,104.015191,30.726424
155路,104.016037,30.726897
155路,104.016836,30.72737
155路,104.016814,30.727491
155路,104.015525,30.728498
155路,104.015195,30.728754
155路,104.014714,30.729119
155路,104.014214,30.729514
155路,104.013828,30.729818
155路,104.012448,30.730894
